0,65285,27.9,0,0.027506249999999996,-0.0010821554395887586,0,0,0,50,0,-0.0005086263020833333,5744,323,0,-0.29034000000000004,0.0024319936831792193,0,0,0.3,5088,0,11480,0,50,0,0.00012417634328206378,0,0,true,0,0,0
0,65285,27.9,0,0,0.0006424056159125434,0,0,0,50,0,0.00037219789293077256,5648,323,0,-0.29034000000000004,-0.0001955777406692505,0,0,0.3,5088,0,11480,0,50,0,-0.00023717681566874185,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00051524904039171,0,0,0,50,0,0.0004357761806911892,5640,320,0,-0.29034000000000004,0.0000490496555964152,0,0,0.3,5088,0,11480,0,50,0,-0.00014776984850565592,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0003708733452690972,0,0,0,50,0,0.0010026825798882379,5648,320,0,-0.29034000000000004,-0.0002620120843251546,0,0,0.3,5088,0,11480,0,50,0,-0.000016142924626668293,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,0.0003695487976074219,0,0,0,50,0,-0.0007258521185980903,5640,317,467,-0.29034000000000004,0.00022351741790771484,108,0,0.3,5088,0,11480,0,50,0,1.0567948017284913e-118,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,0.0004688898722330729,0,0,0,50,0,-0.00006622738308376736,5640,317,467,0.29034000000000004,-0.00009437402089436849,108,0,0.3,5088,0,11480,0,50,0,1.076418632011153e-146,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.00010861290825737847,0,0,0,50,0,0.0008119477166069879,5640,317,467,-0.29034000000000004,-0.000054016709327697754,109,0,0.3,5088,0,11480,0,50,0,7.073953599743274e-173,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.0005139244927300347,0,0,0,50,0,-0.00017351574367947047,5648,317,467,-0.5806800000000001,-0.0000980993111928304,109,0,0.3,5088,0,11480,0,50,0,2.885605892969363e-201,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,-0.0010199016994900173,0,0,0,50,0,0.001404020521375868,5640,317,467,-0.5806800000000001,-0.000026697913805643715,109,0,0.3,5088,0,11480,0,50,0,3.2989866745176833e-228,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.00022252400716145832,0,0,0,50,0,-0.0006291601392957899,5640,317,467,-0.5806800000000001,-0.0000459452470143636,109,20310,0.3,5088,0,11480,0,50,0,9.316390316184089e-258,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.0007165802849663629,0,0,0,50,0,0.0008755260043674045,5640,320,0,-0.29034000000000004,0.00011300047238667806,0,0,0.3,5088,0,11480,0,50,0,0.00014280279477437335,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0008953942192925346,0,0,0,50,0,0.00011126200358072916,5640,320,0,0.29034000000000004,-0.00003414849440256754,0,0,0.3,5088,0,11480,0,50,0,0.0000043461720148722325,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00040531158447265625,0,0,0,50,0,0.0002755059136284722,5608,320,0,-0.29034000000000004,0.0002421438694000244,0,0,0.3,5088,0,11480,0,50,0,0.0000329067309697469,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.000797377692328559,0,0,0,50,0,-0.00006357828776041666,5600,320,0,-0.29034000000000004,-0.0001446654399236043,0,0,0.3,5088,0,11480,0,50,0,0.0001272807518641154,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0007179048326280381,0,0,0,50,0,-0.0003311369154188368,5600,320,0,0.29034000000000004,0.000027939677238464355,0,0,0.3,5088,0,11480,0,50,0,-0.000029181440671284992,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0004980299207899305,0,0,0,50,0,0.0004145834181043837,5600,320,0,-0.29034000000000004,0.000028560558954874672,0,0,0.3,5088,0,11480,0,50,0,0.0001837809880574544,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.0005814764234754774,0,0,0,50,0,0.00017219119601779513,5608,320,0,0.29034000000000004,-0.00004284083843231201,0,0,0.3,5088,0,11480,0,50,0,-0.000022351741790771484,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.000039736429850260414,0,0,0,50,0,-0.0003933906555175781,5600,320,0,-0.29034000000000004,0.0000130385160446167,0,0,0.3,5088,0,11480,0,50,0,0.00006395081679026285,0,0,true,0,0,0
0,65285,27.9,0,0,0.000017219119601779512,0,0,0,50,0,0.00010066562228732639,5600,317,0,-0.29034000000000004,-0.00011237959067026773,0,0,0.3,5088,0,11480,0,50,0,0.000022351741790771484,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0005788273281521267,0,0,0,50,0,-0.0006940629747178819,5600,320,0,-0.29034000000000004,-0.0000850607951482137,0,0,0.3,5088,0,11480,0,50,0,-0.0004420677820841471,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.00006490283542209202,0,0,0,50,0,-0.0005258454216851129,5600,320,0,0.29034000000000004,-0.0000459452470143636,0,0,0.3,5088,0,11480,0,50,0,0.000032285849253336586,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,0.0007086329989963108,0,0,0,50,0,0.00035762786865234375,5600,313,467,-0.5806800000000001,0.00003476937611897786,110,0,0.3,5088,0,11480,0,50,0,5.917353291686996e-275,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,-0.0007430712381998698,0,0,0,50,0,-0.000010596381293402777,5600,317,467,-0.29034000000000004,0.00018750627835591632,110,20310,0.3,5088,0,11480,0,50,0,1.1743983128656742e-302,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.001049041748046875,0,0,0,50,0,-0.0003536542256673177,5600,320,0,-0.29034000000000004,0.000038494666417439774,0,0,0.3,5088,0,11480,0,50,0,-0.0001279016335805257,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0005271699693467881,0,0,0,50,0,-0.00045696894327799476,5600,317,0,0.29034000000000004,0.00012045105298360188,0,0,0.3,5088,0,11480,0,50,0,0.00005525847276051839,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0004967053731282552,0,0,0,50,0,-0.0004291534423828125,5368,317,0,0.29034000000000004,0.013208016753196716,0,0,0.3,5088,0,11480,0,50,0,0.009188428521156311,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0003682242499457465,0,0,0,50,0,-0.0003059705098470052,5096,317,0,0.29034000000000004,-0.000021730860074361164,0,0,0.3,5088,0,11480,0,50,0,0.0001210719347000122,0,0,true,0,0,0
0,65285,27.9,0,0,0.00008609559800889756,0,0,0,50,0,0.0008424123128255208,5096,317,0,0,0.00016453365484873453,0,0,0.3,5088,0,11480,0,50,0,-0.00012417634328206378,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00020000669691297744,0,0,0,50,0,-0.000316566891140408,5104,317,0,0.29034000000000004,0.00014839073022206623,0,0,0.3,5088,0,11480,0,50,0,-0.0000130385160446167,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00007814831203884548,0,0,0,50,0,0.00010199016994900173,5096,317,0,-0.29034000000000004,-0.00014280279477437335,0,0,0.3,5088,0,11480,0,50,0,-0.00015459954738616943,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00019735760158962672,0,0,0,50,0,0.000026490953233506945,5104,317,0,-0.29034000000000004,-0.00026387472947438556,0,0,0.3,5088,0,11480,0,50,0,0.00011300047238667806,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00012185838487413194,0,0,0,50,0,-0.0011020236545138888,5096,317,0,0.29034000000000004,0.00004470348358154297,0,0,0.3,5088,0,11480,0,50,0,-0.00023096799850463867,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.00018941031561957466,0,0,0,50,0,0.00021457672119140625,5096,317,0,0.29034000000000004,-0.00008443991343180338,0,0,0.3,5088,0,11480,0,50,0,-0.00011051694552103677,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.0006927384270562066,0,0,0,50,0,0.0010410944620768228,5096,317,0,0.29034000000000004,-0.00016080836455027261,0,0,0.3,5088,0,11480,0,50,0,0.000072022279103597,0,0,true,0,0,0
0,65285,27.9,0,0,-0.0010053316752115886,0,0,0,50,0,-0.00024769041273328994,5096,317,0,0.29034000000000004,-0.00007078051567077637,0,0,0.3,5088,0,11480,0,50,0,-0.00012479722499847412,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0004967053731282552,0,0,0,50,0,-0.00031391779581705726,5104,313,0,-0.29034000000000004,0.00013659397761027017,0,0,0.3,5088,0,11480,0,50,0,-0.0000589837630589803,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.000641081068250868,0,0,0,50,0,0.0005907482571072049,5104,317,0,-0.29034000000000004,0.0001179675261179606,0,0,0.3,5088,0,11480,0,50,0,-0.0001993030309677124,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00006357828776041666,0,0,0,50,0,0.0008424123128255208,5104,313,0,0.29034000000000004,0.00005339582761128743,0,0,0.3,5088,0,11480,0,50,0,-0.0002812594175338745,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00019868214925130207,0,0,0,50,0,-0.0002053048875596788,5096,313,0,-0.29034000000000004,0.00017819305260976154,0,0,0.3,5088,0,11480,0,50,0,-0.00007264316082000732,0,0,true,0,0,0
0,65285,27.9,0,0,0.000892745123969184,0,0,0,50,0,0.0008092986212836371,5104,313,0,0.29034000000000004,-0.00017260511716206867,0,0,0.3,5088,0,11480,0,50,0,-0.00018564363320668537,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0005364418029785156,0,0,0,50,0,-0.0004318025377061632,5096,313,0,-0.29034000000000004,0.00015211602052052814,0,0,0.3,5088,0,11480,0,50,0,0.00026139120260874427,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0005020035637749566,0,0,0,50,0,0.0007801585727267795,5104,313,0,-0.29034000000000004,-0.0001049290100733439,0,0,0.3,5088,0,11480,0,50,0,0.0001564621925354004,0,0,true,0,0,0
0,65285,27.9,0,0,0.00045034620496961806,0,0,0,50,0,0.0005854500664605035,5096,313,0,-0.29034000000000004,0.00010244548320770264,0,0,0.3,5088,0,11480,0,50,0,0.00009002784887949625,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.00023179584079318575,0,0,0,50,0,-0.0005099508497450086,5104,313,0,0.29034000000000004,-0.0000031044085820515948,0,0,0.3,5088,0,11480,0,50,0,-0.00014652808507283527,0,0,true,0,0,0
0,65285,27.9,0,0,-0.00089671876695421,0,0,0,50,0,0.00008742014567057291,5096,313,0,-0.29034000000000004,0.000045324365297953286,0,0,0.3,5088,0,11480,0,50,0,0.000025456150372823078,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.001117918226453993,0,0,0,50,0,-0.0006543265448676215,5104,313,0,0.29034000000000004,0.00008940696716308594,0,0,0.3,5088,0,11480,0,50,0,-0.00021792948246002197,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0003364351060655382,0,0,0,50,0,0.0004609425862630208,5104,313,0,0.29034000000000004,-0.00030981997648874915,0,0,0.3,5088,0,11480,0,50,0,0.00016391277313232422,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00022384855482313366,0,0,0,50,0,-0.0006874402364095051,5096,310,0,0.29034000000000004,-0.000029181440671284992,0,0,0.3,5088,0,11480,0,50,0,0.00004842877388000488,0,0,true,0,0,0
0,65285,27.9,0,0,0.0006278355916341145,0,0,0,50,0,0.0003483560350206163,5104,310,0,-0.29034000000000004,0.000002483526865641276,0,0,0.3,5088,0,11480,0,50,0,-0.00009002784887949625,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00017351574367947047,0,0,0,50,0,-0.00018941031561957466,5096,310,0,-0.29034000000000004,0.00028374294439951575,0,0,0.3,5088,0,11480,0,50,0,-0.00010306636492411295,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.00024371676974826388,0,0,0,50,0,0.00039736429850260413,5096,310,0,0,-0.0001707424720128377,0,0,0.3,5088,0,11480,0,50,0,-0.0002843638261159261,0,0,true,0,0,0
