g_lrX4ActWebTension,g_lrX4UnwinderDancerLowLimit,g_lrX4UnwinderActDancerPos,g_lrX4UnwinderDancerUpperLimit,g_lrX4SetWebTension,g_xX4UnwinderDancerOn,g_dwX4RewinderDriveErrorID,g_lrX4RewinderActMotorTemp,g_lrX4RewinderActPower,g_lrX4RewinderActTorque,g_lrX4RewinderActVel,g_lrX4RewinderActVoltage,g_lrX4RewinderActDiameter,g_lrX4RewinderSetTorque,g_lrX4RewinderSetVel,g_dwX4UnwinderDriveErrorID,g_lrX4UnwinderActMotorTemp,g_lrX4UnwinderActPower,g_lrX4UnwinderActTorque,g_lrX4UnwinderActVel,g_lrX4UnwinderActVoltage,g_lrX4UnwinderActDiameter,g_lrX4UnwinderSetTorque,g_lrX4UnwinderSetVel,g_xX4RewinderAxisError,g_xX4RewinderAxisWarning,g_xX4RewinderDriveError,g_xX4RewinderDriveWarning,g_xX4RewinderError,g_xX4RewinderPowerOn,g_xX4RewinderQSPApplActive,g_xX4RewinderQSPDriveActive,g_xX4RewinderReadyForPowerOn,g_xX4RewinderSTOActive,g_xX4RewinderVoltageEnabled,g_xX4UnwinderAxisError,g_xX4UnwinderAxisWarning,g_xX4UnwinderDriveError,g_xX4UnwinderPowerOn,g_xX4UnwinderQSPApplActive,g_xX4UnwinderQSPDriveActive,g_xX4UnwinderSTOActive,g_xX4UnwinderReadyForPowerOn,g_xX4UnwinderxDancerMaxPos,g_xX4UnwinderxDancerMinPos,g_xX4UnwinderxDiamMax,g_xX4UnwinderxDiamMin,x4portal_ticket_componentPath,x4portal_ticket_create,x4portal_ticket_description,x4portal_ticket_priority,x4portal_ticket_title
7874,5088,8160,11480,8280,true,0,31,550,3.1907249999999996,2.626775370703803,1165,416.99999999999966,0,2.6142792712889436,0,266,469,-9.87156,0.27312214175860083,266,473.7593847280718,-21,0.2709951589334224,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
7844,5088,8144,11480,8280,true,0,31,551,2.8881562499999998,2.582936816745334,1145,416.99999999999966,0,2.566018696114508,0,266,468,-12.194280000000003,0.2710297703742981,270,473.3199047793444,-4,0.26991604435476335,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8235,5088,8120,11480,8280,true,0,31,546,3.3007499999999994,2.53352853986952,1122,416.99999999999966,0,2.524746012450918,0,266,468,-12.77496,0.2677955975135167,266,473.7593847280718,0,0.27008451827790236,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
7991,5088,8128,11480,8280,true,0,31.3,547,3.4657874999999994,2.49583986070421,1113,416.99999999999966,0,2.491905429400361,0,266,468,-9.58122,0.27001090347766876,268,473.7593847280718,4,0.27083474464244456,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8237,5088,8168,11480,8280,true,0,31.3,548,3.7958624999999993,2.482517560323079,1106,416.99999999999966,0,2.4832623341003863,0,269,467,-12.484620000000001,0.2713364859422048,272,473.3199047793444,0,0.27360166268913305,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
7959,5088,8176,11480,8280,true,0,31.3,549,4.043418749999999,2.4526410632663302,1095,416.99999999999966,0,2.4462311340984946,0,269,468,-12.77496,0.27455762028694153,268,473.7593847280718,0,0.2721052504578816,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
7752,5088,8144,11480,8280,true,0,31.3,549,3.4657874999999994,2.398706807030572,1070,416.99999999999966,0,2.3910359071501612,0,269,468,-12.77496,0.2693881591161092,269,475.0778245742538,-11,0.2703402562712756,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
7740,5088,8144,11480,8280,true,0,31.3,552,3.3282562499999995,2.367832925584581,1058,416.99999999999966,0,2.3699895401006126,0,269,468,-11.90394,0.2690013498067856,268,474.63834462552643,-10,0.27185051941957755,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8392,5088,8160,11480,8280,true,0,31.7,548,3.49329375,2.336267630259196,1042,416.99999999999966,0,2.333190796254206,0,269,468,-12.194280000000003,0.2716332674026489,267,474.63834462552643,4,0.2717678432962007,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8185,5088,8152,11480,8280,true,0,31.7,548,3.6858375,2.3146735297309027,1040,416.99999999999966,0,2.3171691948866133,0,269,470,-12.194280000000003,0.2734959125518799,269,472.8804248306171,4,0.2726105923939987,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8008,5088,8152,11480,8280,true,0,31.7,550,3.6308249999999997,2.29396555158827,1025,416.99999999999966,0,2.283444859160314,0,273,469,-7.83918,0.2741347998380661,267,472.8804248306171,10,0.2718646552740501,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
7906,5088,8144,11480,8280,true,0,31.7,549,3.9884062499999997,2.254294024573432,1010,416.99999999999966,0,2.2521122812344503,0,273,469,-8.7102,0.2700152496496836,271,473.3199047793444,16,0.27083143792161635,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8008,5088,8128,11480,8280,true,0,32,551,3.74085,2.225240071614583,997,416.99999999999966,0,2.2147398286747575,0,273,469,-12.194280000000003,0.2700792004664739,267,473.3199047793444,-3,0.2705665970887551,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
7658,5088,8136,11480,8280,true,0,31.7,547,2.61309375,2.19350258509318,988,416.99999999999966,0,2.199392490724476,0,273,469,-10.45224,0.27338104943434394,266,473.3199047793444,-6,0.271919070824532,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8314,5088,8184,11480,8280,true,0,32,552,3.6033187499999992,2.204198307461209,990,416.99999999999966,0,2.1960576122488464,0,273,468,-11.90394,0.27203187346458435,273,473.3199047793444,6,0.2745943699285759,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8179,5088,8208,11480,8280,true,0,32,551,3.6033187499999992,2.1885527504814997,986,416.99999999999966,0,2.1787639785792257,0,276,469,-13.64598,0.27813451985518134,270,472.4409448818898,5,0.27538625461530786,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
7651,5088,8192,11480,8280,true,0,32,553,3.4107749999999992,2.1503474977281356,972,416.99999999999966,0,2.1448466445426364,0,276,468,-10.74258,0.2766686181227366,269,472.8804248306171,-11,0.27363167337627187,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8251,5088,8160,11480,8280,true,0,32,553,4.070925,2.1241399976942272,955,416.99999999999966,0,2.1116456093806315,0,276,469,-11.03292,0.273190438747406,271,472.4409448818898,14,0.27260561463399513,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
7656,5088,8144,11480,8280,true,0,32,551,3.4657874999999994,2.09887425104777,943,416.99999999999966,0,2.086494689684273,0,276,469,-9.58122,0.273373598853747,268,472.4409448818898,-4,0.2716931326268804,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8094,5088,8160,11480,8280,true,0,32.3,548,3.8783812499999994,2.0640691121419272,938,416.99999999999966,0,2.0705514275676333,0,276,468,-11.323260000000001,0.27367534736792243,272,473.3199047793444,12,0.2732622063714553,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8420,5088,8160,11480,8280,true,0,32,554,3.548306249999999,2.0495454470316568,930,416.99999999999966,0,2.045222563918263,0,276,470,-11.03292,0.27359028657277423,272,472.4409448818898,4,0.27260704283946124,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8131,5088,8144,11480,8280,true,0,32.3,550,3.9333937499999996,2.033338281843397,921,416.99999999999966,0,2.02558623323187,0,276,469,-11.90394,0.2729749927918116,268,473.7593847280718,7,0.2724960462414216,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8118,5088,8160,11480,8280,true,0,32.3,552,4.043418749999999,2.0070181952582464,913,416.99999999999966,0,2.0091794176108304,0,276,469,-9.58122,0.2737262596686681,268,474.63834462552643,-3,0.2731055409455889,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8191,5088,8184,11480,8280,true,0,32.3,554,3.8783812499999994,1.986877123514811,907,416.99999999999966,0,1.9898269947073957,0,279,469,-9.00054,0.2734983960787455,268,473.3199047793444,4,0.274126096390971,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
8243,5088,8176,11480,8280,true,0,32.3,551,3.8783812499999994,1.9724011421203613,900,416.99999999999966,0,1.9724511589530829,0,279,469,-9.00054,0.2738075951735178,268,472.4409448818898,-3,0.27437278340661897,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
7793,5088,8176,11480,8280,true,0,32.3,553,3.9884062499999997,1.96434391869439,892,416.99999999999966,0,1.9552012746862206,0,279,468,-12.484620000000001,0.275246798992157,269,472.4409448818898,0,0.2741249455493403,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
17746,5088,8144,11480,19320,true,0,32.3,574,6.766537499999999,1.9278724988301594,907,416.99999999999966,0,1.924534976873438,0,279,476,-29.034000000000002,0.2721318354209264,255,472.8804248306171,4,0.2707489979772795,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
18243,5088,8112,11480,19320,true,0,32.3,585,7.399181249999999,1.90532472398546,906,416.99999999999966,0,1.8969320326626067,0,279,478,-33.3891,0.27074540654818213,249,472.8804248306171,3,0.2699760446679392,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
18454,5088,8112,11480,19320,true,0,32.3,582,7.151624999999999,1.8908341725667317,898,416.99999999999966,0,1.8803431715641554,0,279,480,-34.8408,0.2699599911769231,248,472.4409448818898,-10,0.2698296168082087,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
18438,5088,8120,11480,19320,true,0,32.7,583,7.701749999999999,1.8676704830593531,896,416.99999999999966,0,1.8662102761594552,0,279,478,-34.55046,0.27055976291497547,246,473.3199047793444,2,0.270834387930504,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
18318,5088,8128,11480,19320,true,0,32.7,584,7.894293749999998,1.8484817610846624,886,416.99999999999966,0,1.8512607289772751,0,279,478,-33.3891,0.2702008932828903,251,473.3199047793444,4,0.2700204346944249,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
19258,5088,8112,11480,19320,true,0,32.7,581,7.78426875,1.8341488308376734,880,416.99999999999966,0,1.8336239112723265,0,279,478,-35.13114,0.2715159207582474,247,473.3199047793444,-3,0.2696691445466202,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
19469,5088,8192,11480,19320,0,0,32.7,584,6.931574999999999,0.9479814105563693,505,56.86144460448594,0,0.4638601104285244,0,279,483,-40.35726,0.09722386797269185,124,472.8804248306171,-7,0.0007362619041813429,0,0,0,0,0,true,0,0,true,0,true,0,0,0,true,0,0,0,true,0,0,0,0,0,true,0,0,0
30000,5088,8392,11480,1242,0,0,32.7,0,0.027506249999999996,-0.000059604644775390625,0,8.334566678396737e-51,0,-0.0014278623792860243,65285,286,0,0.29034000000000004,0.00021172066529591876,0,472.8804248306171,0,0.00016391277313232422,0,0,0,0,0,0,0,0,0,true,true,0,0,0,0,0,0,true,0,0,0,0,0,0,true,0,0,0
30000,5088,8408,11480,1242,0,0,32.7,0,-0.027506249999999996,-0.0002702077229817708,0,6.103165767597023e-175,0,0.00021987491183810763,65285,286,0,0.29034000000000004,-0.00009747842947642008,0,473.3199047793444,0,0.00027070442835489905,0,0,0,0,0,0,0,0,0,true,true,0,0,0,0,0,0,true,0,0,0,0,0,0,true,0,0,0
30000,5088,8408,11480,1242,0,0,32.7,0,-0.027506249999999996,-0.0005496872795952691,0,4.961578853432e-236,0,0.0013483895195855035,65285,286,0,-0.29034000000000004,-0.00039053459962209064,0,473.7593847280718,0,-0.00016639629999796549,0,0,0,0,0,0,0,0,0,true,true,0,0,0,0,0,0,true,0,0,0,0,0,0,true,0,0,0
30000,5088,8416,11480,1242,0,0,32.3,0,-0.027506249999999996,-0.0012609693739149305,0,2.558366493604549e-293,0,0.0010636117723253039,65285,286,0,-0.29034000000000004,-0.00032285849253336585,0,472.8804248306171,0,-0.000012417634328206379,0,0,0,0,0,0,0,0,0,true,true,0,0,0,0,0,0,true,0,0,0,0,0,0,true,0,0,0
30000,5088,8424,11480,1242,0,0,32.3,0,0.027506249999999996,-0.0013828277587890625,0,3e-323,0,0.0004635916815863715,65285,286,0,0.29034000000000004,-0.00011983017126719156,0,472.8804248306171,0,0.000009313225746154785,0,0,0,0,0,0,0,0,0,true,true,0,0,0,0,0,0,true,0,0,0,0,0,0,true,0,0,0
30000,5088,8416,11480,1242,0,0,32.3,0,0.027506249999999996,0.0007589658101399739,0,3e-323,0,-0.0002410676744249132,65285,286,0,0.29034000000000004,-0.00009872019290924072,0,472.0014649331624,0,0.00032906730969746906,0,0,0,0,0,0,0,0,0,true,true,0,0,0,0,0,0,true,0,0,0,0,0,0,true,0,0,0
30000,5088,8416,11480,1242,0,0,32.3,0,0,-0.0002582867940266927,0,3e-323,0,0.0002529886033799913,65285,286,0,0.29034000000000004,-0.0001825392246246338,0,472.0014649331624,0,0.000057121117909749344,0,0,0,0,0,0,0,0,0,true,true,0,0,0,0,0,0,true,0,0,0,0,0,0,true,0,0,0
30000,5088,8416,11480,1242,0,0,32.3,0,-0.027506249999999996,0.0008477105034722222,0,3e-323,0,0.0004265043470594618,65285,283,0,-0.29034000000000004,-0.0001670171817143758,0,472.4409448818898,0,0.000001241763432820638,0,0,0,0,0,0,0,0,0,true,true,0,0,0,0,0,0,true,0,0,0,0,0,0,true,0,0,0
30000,5088,8424,11480,1242,0,0,32.3,0,0,0.0010424190097384981,0,3e-323,0,0.0001761648390028212,65285,283,0,-0.29034000000000004,-6.20881716410319e-7,0,471.56198498443507,0,0.0000490496555964152,0,0,0,0,0,0,0,0,0,true,true,0,0,0,0,0,0,true,0,0,0,0,0,0,true,0,0,0
30000,5088,8424,11480,1242,0,0,32,0,-0.027506249999999996,0.0013920995924207899,0,3e-323,0,-0.0009483761257595486,65285,283,0,0.29034000000000004,0.0002086162567138672,0,471.56198498443507,0,0.00002421438694000244,0,0,0,0,0,0,0,0,0,true,true,0,0,0,0,0,0,true,0,0,0,0,0,0,true,0,0,0
